"","V1","V2","V3","V4","Sample.ID","Subject","Site","Month","Collection.Date","Sample.Type","Season","Year","Cohort","Cohort_label"
"1714",0.390111099966114,0.0114398648303335,-0.00381354901366772,-0.0980106682575752,"D0223-V203NS01","Control 02","Farm 23","Jan","2022-01-13","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1715",0.383529077393065,0.124497393734021,-0.0469402322045132,-0.0738106743472498,"D0223-V302NS01","Control 02","Farm 23","Apr","2021-04-24","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1716",0.375122536019798,0.0179093779369219,0.0191306899698869,-0.103068304718819,"D0223-V303NS01","Control 02","Farm 23","Apr","2022-04-15","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1717",0.45798796294287,0.134752519677322,-0.0702487231833636,-0.0742446636557212,"D0223-V402NS01","Control 02","Farm 23","Jul","2021-07-14","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1718",0.506654008268959,0.11531164448028,-0.0409864103015123,-0.0583652503887822,"D0226-V102NS01","Control 02","Farm 26","Dec","2020-12-09","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1719",0.49587423130309,0.0954963600967626,-0.0293681731220538,-0.0429435514838869,"D0226-V202NS01","Control 02","Farm 26","Feb","2021-02-26","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1720",0.502572124859674,0.103895791212598,-0.0339067203404386,-0.0462168838892549,"D0226-V302NS01","Control 02","Farm 26","May","2021-05-11","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1721",0.510962464941205,0.128051179812045,-0.0468120360703,-0.0551259492992733,"D0226-V402NS01","Control 02","Farm 26","Sep","2021-09-17","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1722",0.463493057222034,0.131277747589806,-0.108708025885673,-0.0844582624750603,"D0229-V102NS01","Control 02","Farm 29","Dec","2020-12-10","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1723",0.496048019561909,0.132435640733315,-0.0573014783539469,-0.0602623202051568,"D0229-V103NS01","Control 02","Farm 29","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1724",0.461522355428882,0.0587103972390114,-0.0173033334616773,-0.0807881466112337,"D0229-V202NS01","Control 02","Farm 29","Mar","2021-03-16","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1725",0.499924380533096,0.122653368185646,-0.0331094492101052,0.0147993201086081,"D0229-V203NS01","Control 02","Farm 29","Jan","2022-01-26","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1726",0.403734154436961,-0.00507126136193149,0.0155961995576547,-0.0908556030860745,"D0229-V301NS01","Control 02","Farm 29","Mar","2020-03-13","NASAL SWAB","Spring","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1727",0.499627994113755,0.126057471704208,-0.0450994096751161,-0.0518155837837191,"D0229-V302NS01","Control 02","Farm 29","May","2021-05-06","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1728",0.520015255418142,0.13224531500518,-0.0438791582039126,-0.0537768947741059,"D0229-V402NS01","Control 02","Farm 29","Jul","2021-07-29","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1729",0.459657159453536,-0.00878240009954664,0.0257685150547725,-0.102606494836613,"D0233-V102NS01","Control 02","Farm 33","Mar","2021-03-08","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1730",0.0752077473832871,-0.392022972447694,0.311590919497313,-0.00355720600825977,"D0233-V103NS01","Control 02","Farm 33","Jan","2022-01-31","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1731",0.462355893964453,0.0450333587502047,-0.0168489820469604,-0.0886027737859566,"D0233-V202NS01","Control 02","Farm 33","May","2021-05-20","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1732",0.28034484097243,0.0742804341785626,0.00449990022375478,0.363473769805076,"D0233-V203NS01","Control 02","Farm 33","Apr","2022-04-29","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1733",0.399688539736192,-0.153822617542892,0.106852057415517,-0.102589892154825,"D0233-V302NS01","Control 02","Farm 33","Aug","2021-08-10","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1734",0.453976779319142,-0.0398236024529612,0.0447922716871764,-0.106157237925923,"D0233-V401NS01","Control 02","Farm 33","Dec","2020-12-09","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1735",0.406272915944802,0.0578069967885975,-0.00918835660111574,-0.0061183717775556,"D0233-V402NS01","Control 02","Farm 33","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1736",-0.0253402033680498,0.0952526803127874,0.0585467902434845,0.658632798370185,"D0234-V102NS01","Control 02","Farm 34","Dec","2020-12-13","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1737",0.119664942896824,0.0452947802891492,0.0581099014147586,0.587745567444946,"D0234-V202NS01","Control 02","Farm 34","Feb","2021-02-19","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1738",0.23384737032133,-0.312908452214269,0.239629357469706,-0.0542258651010393,"D0236-V102NS01","Control 02","Farm 36","Mar","2021-03-16","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1739",0.463801343496438,0.117286714091331,-0.0554487956818935,-0.0731637744288141,"D0236-V103NS01","Control 02","Farm 36","Feb","2022-02-01","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1740",0.223504616235544,0.0301822438156198,0.0182053800987657,-0.00436416860514259,"D0236-V202NS01","Control 02","Farm 36","May","2021-05-24","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1741",0.3889448263295,-0.201478438809758,0.155986077995467,-0.108575869289837,"D0236-V302NS01","Control 02","Farm 36","Aug","2021-08-26","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1742",0.330816667804651,0.0399536509613618,-0.00448259140461331,0.0558640790333986,"D0236-V401NS01","Control 02","Farm 36","Dec","2020-12-03","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1743",0.330776416311626,-0.13971279756577,0.0921699990744235,-0.0902349050201197,"D0236-V402NS01","Control 02","Farm 36","Nov","2021-11-08","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1744",-0.0615513411666462,0.129878926185718,0.0730672289028532,0.699730826016508,"D0239-V102NS01","Control 02","Farm 39","Mar","2021-03-24","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1745",-0.0230639733420039,0.0990930439947686,0.0636980618060586,0.662756117975017,"D0239-V103NS01","Control 02","Farm 39","Feb","2022-02-16","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1746",-0.024081514098524,0.0960120648267766,0.0593733003709059,0.657521511633851,"D0239-V202NS01","Control 02","Farm 39","May","2021-05-24","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1747",-0.0197059281560362,0.102910881926205,0.0671390548003309,0.665494447938696,"D0239-V302NS01","Control 02","Farm 39","Aug","2021-08-16","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1748",0.478098794826534,0.0712372732963629,-0.019227066519271,-0.0557232487984173,"D0239-V401NS01","Control 02","Farm 39","Dec","2020-12-16","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1749",-0.0340192493441486,0.138264223760461,0.113052490070644,0.539322036173424,"D0239-V402NS01","Control 02","Farm 39","Oct","2021-10-28","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1750",0.381680505598457,0.117366993269882,-0.0491083847111667,-0.0603536409124509,"D0241-V102NS01","Control 02","Farm 41","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1751",0.15854533170738,-0.338523416809977,0.264523742562643,0.0504979984414249,"D0241-V202NS01","Control 02","Farm 41","May","2021-05-17","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1752",0.209449968164072,-0.229120255389388,0.173635748071392,0.0361206687062336,"D0241-V203NS01","Control 02","Farm 41","Apr","2022-04-25","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1753",0.440406481421716,-0.0490738291627509,0.0518786347548065,-0.0621828463065965,"D0241-V302NS01","Control 02","Farm 41","Jul","2021-07-28","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1754",-0.0550119306294845,-0.18093595268281,0.152997207060654,0.121266470218331,"D0241-V401NS01","Control 02","Farm 41","Dec","2020-12-28","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1755",-0.040619742048219,-0.389219963367249,0.298486855764168,0.0664655652153495,"D0241-V402NS01","Control 02","Farm 41","Oct","2021-10-19","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1756",0.492706891514422,0.14421954206115,-0.0586273761972511,-0.0656431075520348,"D0242-V101NS01","Control 02","Farm 42","Mar","2020-03-13","NASAL SWAB","Spring","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1757",0.480573104568455,0.0631751087279094,-0.0204454607622432,-0.0763449435584697,"D0242-V102NS01","Control 02","Farm 42","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1758",0.470773984656642,0.120284851867886,-0.0523842452284297,-0.0548129095748357,"D0242-V103NS01","Control 02","Farm 42","Feb","2022-02-20","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1759",0.465821038457648,0.083295149417298,-0.0359672303614847,-0.0828442212639655,"D0242-V202NS01","Control 02","Farm 42","May","2021-05-26","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1760",0.439737651710062,0.108230732072258,-0.0300123640237973,-0.0447277156275223,"D0242-V203NS01","Control 02","Farm 42","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1761",0.474134990474534,0.101175651072216,-0.050258945106954,-0.0800245903917844,"D0242-V302NS01","Control 02","Farm 42","Aug","2021-08-07","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1762",0.502554144702737,0.161243656638439,-0.0607761048788815,-0.0658382256494617,"D0242-V401NS01","Control 02","Farm 42","Nov","2020-11-22","NASAL SWAB","Autumn","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1763",0.449796432534863,0.116675232320629,-0.0676218148773838,-0.0903211511812666,"D0242-V402NS01","Control 02","Farm 42","Nov","2021-11-01","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1764",0.229690411219337,-0.184836908693558,0.117108943353114,-0.0150527289337744,"D0301-V202NS01","Control 03","Farm 01","Dec","2020-12-17","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1765",0.0432346472011427,-0.0646232109094114,0.0525956901376301,0.0628601437181289,"D0301-V302NS01","Control 03","Farm 01","Feb","2021-02-25","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1766",0.191468719143111,-0.171614182653335,0.114993332278886,0.039306249430418,"D0302-V103NS01","Control 03","Farm 02","May","2021-05-12","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1767",0.402451816513969,0.0524024537998649,-0.0140148019198292,0.0536327293269638,"D0302-V203NS01","Control 03","Farm 02","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1768",-0.0631494598488031,0.0365445768820844,0.0338192997002499,-0.115562274737112,"D0302-V302NS01","Control 03","Farm 02","Nov","2020-11-28","NASAL SWAB","Autumn","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1769",0.0866484150489578,-0.020268347772423,0.0149961953405937,0.150633392497079,"D0302-V303NS01","Control 03","Farm 02","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1770",-0.011904538122252,0.0658324943528466,0.0296379453657127,0.14736258858294,"D0302-V402NS01","Control 03","Farm 02","Mar","2021-03-04","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1771",0.44765376994375,0.0631548086464624,0.00648612858500184,0.0505923291479916,"D0302-V403NS01","Control 03","Farm 02","Jan","2022-01-27","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1772",0.405631451361748,0.122877867255245,0.00139089834136112,0.375391365804625,"D0326-V102NS01","Control 03","Farm 26","Dec","2020-12-13","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1773",0.503733082321,0.152058179070704,-0.0541361340908747,-0.00378095531565298,"D0326-V202NS01","Control 03","Farm 26","Mar","2021-03-17","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1774",0.501856698023856,0.158265945763212,-0.0598201105219639,-0.0633210670153672,"D0326-V203NS01","Control 03","Farm 26","Feb","2022-02-19","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1775",0.503805982217587,0.1597805181635,-0.059745702679192,-0.0631582843808347,"D0326-V302NS01","Control 03","Farm 26","May","2021-05-25","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1776",0.505787226701686,0.157191309766036,-0.058464696309246,-0.0606183446162373,"D0326-V402NS01","Control 03","Farm 26","Aug","2021-08-17","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1777",0.483102329231426,0.104467293958731,-0.0374558024448604,-0.0553825784176155,"D0334-V102NS01","Control 03","Farm 34","Dec","2020-12-17","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1778",0.49955027943098,0.148941688095203,-0.0568537578815762,-0.0573585536094653,"D0334-V103NS01","Control 03","Farm 34","Oct","2021-10-10","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1779",0.502462779505718,0.122302136314177,-0.0456222942014525,-0.0550007368190102,"D0334-V202NS01","Control 03","Farm 34","Feb","2021-02-15","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1780",0.496936331667921,0.152096227451695,-0.060774545414181,-0.0669622225376724,"D0334-V203NS01","Control 03","Farm 34","Jan","2022-01-09","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1781",0.511071325364675,0.150818158896915,-0.0561237987264945,-0.0579181193692699,"D0334-V302NS01","Control 03","Farm 34","Apr","2021-04-23","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1782",0.493592651423904,0.152055864729892,-0.066390016960594,-0.065912139928675,"D0334-V303NS01","Control 03","Farm 34","Apr","2022-04-10","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1783",0.49422246137721,0.130035934631664,-0.0528021165237712,-0.0525361642695043,"D0334-V402NS01","Control 03","Farm 34","Jul","2021-07-17","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1784",0.521487517165652,0.135482212179379,-0.0449547453446719,-0.0534711476156258,"D0336-V102NS01","Control 03","Farm 36","Dec","2020-12-11","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1785",0.242865337739916,0.0622092079344231,0.027268549951189,0.479831435259724,"D0336-V103NS01","Control 03","Farm 36","Nov","2021-11-02","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1786",0.505228419374783,0.152888952212321,-0.0581476346849645,-0.0613961328372893,"D0336-V202NS01","Control 03","Farm 36","Mar","2021-03-11","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1787",0.274835208546064,0.0121800023565545,0.0546233626684946,0.401798427706153,"D0336-V203NS01","Control 03","Farm 36","Feb","2022-02-11","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1788",0.490433774797492,0.111759667522938,-0.0432568004044759,-0.0691178291026603,"D0336-V302NS01","Control 03","Farm 36","May","2021-05-17","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1789",0.31986902402691,0.0726084604286147,0.0285666203746766,0.409418932443011,"D0336-V303NS01","Control 03","Farm 36","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1790",0.118783054846981,0.0483460606437907,0.0473642552428094,0.563745610801968,"D0336-V402NS01","Control 03","Farm 36","Aug","2021-08-13","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1791",0.474047597347058,0.0707822967995253,-0.0180103226491362,-0.048325529009401,"D0402-V103NS01","Control 04","Farm 02","May","2021-05-12","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1792",0.473848807203804,0.0547222863039871,-0.0103974840184167,-0.0882984992546606,"D0402-V203NS01","Control 04","Farm 02","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1793",-0.192790172236208,-0.135688728480441,-0.063713158932692,-0.0146266534791,"D0402-V302NS01","Control 04","Farm 02","Nov","2020-11-29","NASAL SWAB","Autumn","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1794",0.392923362335773,-0.223378394540891,0.184071455037703,-0.102840862608089,"D0402-V303NS01","Control 04","Farm 02","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1795",0.450288143801364,-0.0520768322463624,0.0516787175669654,-0.0872943750410215,"D0402-V402NS01","Control 04","Farm 02","Mar","2021-03-04","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1796",0.389385051365496,-0.221807867081371,0.173004489711307,-0.0929271085462262,"D0402-V403NS01","Control 04","Farm 02","Jan","2022-01-27","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1797",0.489265205025784,0.120683503643128,-0.023596394728542,0.131027341804967,"D0436-V102NS01","Control 04","Farm 36","Mar","2021-03-08","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1798",0.364385204795483,0.0836806919044952,0.0184017108524024,0.397797634760114,"D0436-V103NS01","Control 04","Farm 36","Jan","2022-01-31","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1799",0.385057982140409,0.0910193524599403,0.0128653029612304,0.373385207473917,"D0436-V202NS01","Control 04","Farm 36","May","2021-05-13","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1800",0.440950211061122,0.0927993372711474,0.00141832225380681,0.255109456612224,"D0436-V203NS01","Control 04","Farm 36","Apr","2022-04-28","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1801",0.317663803728325,0.0774198742148809,0.025482759283532,0.445411705330011,"D0436-V302NS01","Control 04","Farm 36","Aug","2021-08-03","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1802",0.483491428940751,0.107758130916653,-0.0270471574807863,0.0549154712661042,"D0436-V401NS01","Control 04","Farm 36","Dec","2020-12-10","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1803",0.466072282710316,0.112155769621337,-0.0122498302397677,0.206941663489141,"D0436-V402NS01","Control 04","Farm 36","Oct","2021-10-25","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1804",0.271083238574908,0.0204982883028194,0.011385102384611,0.0488265939363407,"D0502-V102NS01","Control 05","Farm 02","Mar","2021-03-11","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1805",0.490937882149268,0.137043724107328,-0.0532813152495038,-0.0662990946675345,"D0502-V202NS01","Control 05","Farm 02","May","2021-05-27","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1806",0.509557238374473,0.15160337838218,-0.0578271093829455,-0.0572232583652833,"D0502-V302NS01","Control 05","Farm 02","Aug","2021-08-27","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1807",0.504862952726542,0.132454005446065,-0.052350393316923,-0.0531807200960892,"D0502-V402NS01","Control 05","Farm 02","Nov","2021-11-05","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1808",0.462474930828618,0.108530435481612,-0.0252798666014399,-0.0526728476204153,"D0536-V102NS01","Control 05","Farm 36","Mar","2021-03-05","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1809",0.410409394049039,0.0574696041441629,-0.0370485877260725,-0.0271396434085971,"D0536-V103NS01","Control 05","Farm 36","Jan","2022-01-23","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1810",0.292335198860673,-0.0824421061683729,0.0501147810496322,-0.0183682164329846,"D0536-V202NS01","Control 05","Farm 36","May","2021-05-21","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1811",0.210282240753202,-0.0368997924187801,0.00789423640063374,-0.0180112191954789,"D0536-V203NS01","Control 05","Farm 36","May","2022-05-02","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1812",0.386760223304202,-0.032609890233929,-0.000972177029545381,-0.0829868560805802,"D0536-V302NS01","Control 05","Farm 36","Jul","2021-07-29","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1813",0.387033811946736,0.0980968277906999,-0.0332013990726816,-0.0187572899204143,"D0536-V401NS01","Control 05","Farm 36","Nov","2020-11-26","NASAL SWAB","Autumn","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1814",0.232554706898052,-0.0288461788224751,-0.00947150825248079,-0.00640214042700156,"D0536-V402NS01","Control 05","Farm 36","Oct","2021-10-21","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1815",0.477332091707651,0.13330292487171,-0.0196130128360417,0.218849297330172,"D0636-V102NS01","Control 06","Farm 36","Mar","2021-03-16","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1816",0.479795437942503,0.136677496070319,-0.0274383271443336,0.171108045254871,"D0636-V103NS01","Control 06","Farm 36","Feb","2022-02-15","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1817",0.501557239092591,0.145159774709075,-0.0446468286861376,0.032232541088776,"D0636-V202NS01","Control 06","Farm 36","May","2021-05-16","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1818",0.505698764888046,0.156998442547975,-0.0579644507532645,-0.0595739751990254,"D0636-V302NS01","Control 06","Farm 36","Aug","2021-08-14","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1819",0.505515879515397,0.144825128685964,-0.0530081407735202,-0.0541522461925477,"D0636-V401NS01","Control 06","Farm 36","Dec","2020-12-20","NASAL SWAB","Winter","Year 2","Non-Farmer","Non-Farmer (N=510)"
"1820",0.13617609125148,0.0388456210118174,0.00157673302855083,0.0732435131235021,"D0636-V402NS01","Control 06","Farm 36","Nov","2021-11-05","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1821",0.498558657666895,0.157714101383103,-0.0623477705925145,-0.0659000140832971,"D0903-V103NS01","Control 09","Farm 03","Mar","2021-03-11","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1822",0.504279179506556,0.159278877358658,-0.0592920530065034,-0.0620464591500433,"D0903-V104NS01","Control 09","Farm 03","Feb","2022-02-03","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1823",0.505359151517916,0.157688832832052,-0.0580277216879758,-0.0593608112826206,"D0903-V203NS01","Control 09","Farm 03","May","2021-05-25","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1824",0.504125109314922,0.159058975314039,-0.0595158268378367,-0.0622254163988346,"D0903-V303NS01","Control 09","Farm 03","Aug","2021-08-23","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1825",0.505163285936096,0.157991250533013,-0.0582569732621411,-0.0596648719811245,"D0903-V403NS01","Control 09","Farm 03","Oct","2021-10-29","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1826",0.513985698747356,0.145683107141193,-0.0521519549073872,-0.0497628882074721,"D0922-V103NS01","Control 09","Farm 22","Aug","2021-08-19","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1827",0.412582525063323,0.0707716562582702,0.0049624791645342,0.190904949677133,"D0922-V203NS01","Control 09","Farm 22","Nov","2021-11-10","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1828",0.500058936190604,0.103977543652302,-0.0287786903791422,-0.0316660686463158,"D0922-V302NS01","Control 09","Farm 22","Mar","2021-03-10","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1829",0.514469277894963,0.116425194753603,-0.0375784970922539,-0.0496652267808989,"D0922-V303NS01","Control 09","Farm 22","Feb","2022-02-09","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1830",0.399732355618606,0.0556808386305812,-0.00208532714172976,0.0138654387809021,"D0922-V402NS01","Control 09","Farm 22","Apr","2021-04-28","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1831",0.261422232061214,0.0252171184694497,0.0367315952318441,0.346441429844211,"D0922-V403NS01","Control 09","Farm 22","Apr","2022-04-27","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1832",0.402188356951681,-0.189294157752265,0.151831372552609,-0.0900631032792099,"D0927-V203NS01","Control 09","Farm 27","Oct","2021-10-22","NASAL SWAB","Autumn","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1833",0.459267465915863,0.000653218728151637,0.0131048527066686,-0.089062694499558,"D0927-V302NS01","Control 09","Farm 27","Mar","2021-03-01","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1834",0.476701174611451,0.106060244431008,-0.0487483103627264,-0.0584879198879453,"D0927-V303NS01","Control 09","Farm 27","Jan","2022-01-19","NASAL SWAB","Winter","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1835",0.455587895090623,0.0302636523383259,0.00419608375519191,-0.0691059995867334,"D0927-V402NS01","Control 09","Farm 27","May","2021-05-10","NASAL SWAB","Spring","Year 3","Non-Farmer","Non-Farmer (N=510)"
"1836",0.352855816072216,-0.17347939117732,0.101723875234574,-0.100929007892686,"D0927-V403NS01","Control 09","Farm 27","Apr","2022-04-21","NASAL SWAB","Spring","Year 4","Non-Farmer","Non-Farmer (N=510)"
"1837",0.485108943542055,0.108071959037861,-0.0390884161716831,-0.076540496994196,"D0928-V103NS01","Control 09","Farm 28","Aug","2021-08-02","NASAL SWAB","Summer","Year 3","Non-Farmer","Non-Farmer (N=510)"
